v1 v2
3689 31889
22460 51931
2836 7432
24725 26853
5476 5492
10010 11654
29443 31716
41523 47988
19358 31942
3260 17713
1935 3991
3626 3729
23022 36773
5415 9223
8689 14882
10657 11849
9152 21535
6857 6898
5212 18234
5584 21458
21045 24755
2161 4584
4539 12129
7000 11389
8432 22149
1330 18530
9196 9293
25556 36770
895 910
31021 55568
5226 14639
23234 45536
16323 25043
1184 30243
9904 15603
12042 16579
9047 26162
13518 47135
9660 26987
13706 21130
2805 37494
2982 43178
9039 23552
9890 14955
22944 31890
3669 16707
25154 45248
39516 39554
12975 25735
2714 19281
24928 24932
12331 13912
5941 5944
27101 30993
639 6599
3733 22326
26965 31265
19350 61168
51169 60293
14282 17754
3632 16179
7446 10174
7580 39640
6179 12953
12975 13496
19422 26767
4061 28158
3503 24863
20763 25267
8606 12316
6956 20010
8607 9214
14287 27187
11065 34294
38285 40287
5379 10789
24533 39481
4740 6249
21533 27721
12027 23001
3732 13953
21638 28479
13804 42968
411 13424
2152 3113
4152 12558
18682 38718
31473 49462
3425 4905
27318 39910
10214 31601
9715 26259
8391 59553
2680 2683
843 12905
471 6819
14242 25337
3022 42510
237 2793
29208 31979
19221 38407
3579 10147
14657 21249
8763 20957
3243 12080
20026 30968
5868 18895
23361 24728
28257 49887
1527 4351
13006 35301
21596 31742
16025 25938
26966 29883
37404 49616
11865 33907
23870 26583
12061 30037
18059 52854
19160 26127
7394 9495
7765 25246
21468 41775
50926 62866
404 31977
4768 4773
13173 32690
3537 23217
17312 23841
5091 29135
6665 10100
9879 10346
748 749
2606 7891
9043 19450
7531 12513
24949 41414
2045 6809
15348 25775
18312 22800
4830 10503
13819 15164
15859 23658
17239 24973
22402 32056
26160 34411
24619 42558
33810 42981
22679 25245
6880 7346
15687 26631
41543 42724
2259 3266
3931 43921
17044 17065
23465 27870
15991 24929
11716 16501
44427 46988
10497 18229
18258 47789
14995 18419
34488 38865
45754 48348
242 4678
11844 25283
18689 39997
1944 7072
8626 14955
349 8645
5999 36463
13177 28618
1240 5532
433 5055
5872 11196
10284 35519
6237 6243
8695 12268
38872 50646
7462 49009
9904 30968
8090 10796
5759 24170
14279 25335
14698 18114
25379 31224
10882 28136
3978 18419
2719 19437
15669 31423
33481 55755
41642 41838
2342 11766
4919 8941
8676 9876
18544 20312
11616 28439
27273 46675
2997 3033
11012 15142
22512 24735
47913 51599
14958 19282
4908 11449
11524 11885
1777 4378
2191 7891
24460 31049
3576 37428
45838 56828
24465 33545
16032 20180
20830 50350
18313 26069
14191 16864
5527 16322
14253 34407
8314 8388
6580 7571
10197 15792
25105 25114
10612 18596
25503 39744
3599 34511
877 6006
4522 4997
56586 56587
2805 13851
19087 26997
10488 22021
1233 34463
12875 60925
20265 28058
16079 33979
7160 7240
12344 39260
20354 39922
39121 46909
5021 5204
6534 11201
19568 33384
20109 23387
12479 31350
9321 19563
2726 7127
18856 25277
1708 6731
18974 28549
31374 33760
13455 59749
12419 14020
38848 49655
10352 19430
6381 37708
30364 59588
42700 51713
27505 34185
16602 16609
8432 9833
26578 34520
54851 55957
13175 13219
2296 7480
1975 11535
1228 1739
414 24766
1362 1365
11679 20245
24319 48437
1458 44069
8391 17127
19967 21713
19581 24950
23621 47791
29148 34606
16030 33349
7965 23363
24183 24187
2949 14391
23418 24248
12604 38033
608 3674
8408 13468
10790 27051
6322 22085
4734 24514
12257 28838
3466 9012
6188 28830
7840 7870
3304 11355
7689 13875
7589 38786
35270 43802
126 513
11955 33171
22299 36955
21049 26911
12060 12067
14958 22477
6681 6682
15637 62531
12801 21832
26431 30989
9879 16576
12045 32157
26822 33475
27058 27241
19024 39155
47236 56244
267 4787
1212 4914
15941 17860
51361 57635
7071 14962
3680 3694
5091 7607
7198 20983
19410 20433
17572 24048
10999 19107
5663 14198
6886 18530
9911 44891
24900 25172
2098 29131
46072 49866
53948 63449
11772 20024
11803 32058
3537 5043
4035 4044
117 149
8763 12033
13515 26193
17454 25610
16100 21297
3320 14755
18509 18514
2927 11108
6851 10896
12816 46323
14287 17139
15601 24018
22739 25471
47960 49374
18251 30065
183 191
11723 37707
12642 12968
14235 39794
1840 18622
1043 3131
2195 18875
5914 17564
10801 61973
9396 19740
6432 25637
7837 20088
3147 22104
33024 50025
33352 34423
12839 14182
2465 4283
9128 25088
27333 27340
24430 28749
33850 38146
19965 40033
5290 10945
24433 25338
32449 38858
24215 33447
3599 3692
36140 36142
6226 36802
3938 3944
5202 11864
3647 9861
7798 23537
8667 31218
27226 35392
38295 48693
4489 14020
14976 20766
3537 9201
16445 20592
1482 40645
16698 20245
26677 45210
4049 5802
25073 39837
15427 24970
4962 8193
4297 10711
47673 47674
7402 47726
21365 23312
8134 20886
11642 44202
17700 62453
8621 17312
22330 32402
9838 27644
27993 44434
117 18172
5047 6269
9167 25982
20212 31262
32732 43106
17488 55424
9539 21011
1442 2073
10269 12408
34269 40878
15685 22977
1052 39615
3021 13730
7395 31084
18330 23712
1733 2892
35082 60300
14682 36585
12816 16439
5311 21100
3733 40863
7741 19351
22080 24549
6043 41182
33401 40718
11560 19921
26275 38768
4988 35864
17887 34684
23186 25152
1064 29858
24482 27058
14242 23969
15583 22737
3666 5168
24440 27960
6518 13576
34369 36327
16 27982
1997 20415
22045 26511
4217 4873
1337 24682
13474 15581
40759 47882
7729 18186
3588 15282
13938 13947
9717 13693
5155 6046
3178 12559
7263 29068
7685 31124
9136 18998
14217 14271
13792 21929
2046 15757
27082 36546
1243 3956
6106 15092
5581 5700
6194 27569
7589 11832
3615 36524
12254 39979
3652 3703
17547 34621
6072 21410
8945 14137
7932 10432
433 34714
10937 17103
6929 16964
1302 1598
16036 16299
8710 26089
2374 2375
5818 5819
13454 20560
26212 35528
3603 13063
21945 29171
8448 15282
19495 27399
9960 28285
23466 56436
3192 3233
601 8949
765 44740
14360 17632
4955 13571
21483 28755
25575 46947
2535 4992
11660 20417
26429 38877
12986 17923
12266 25998
24763 35761
8416 10152
23097 38601
1298 8941
16600 17554
9725 20830
21458 39919
23 1213
26613 46046
2683 20491
4566 13053
17222 17686
18601 18604
7235 48207
2259 22684
2320 19557
25142 27256
26349 45818
22330 25288
6164 30917
740 5346
822 10076
7341 19350
34684 34853
1729 19235
6898 9955
7984 24938
11520 12614
35721 35979
20195 45276
15148 23883
15580 20026
22802 22804
13228 33172
29447 32672
5170 5423
33616 33630
3044 3087
35563 44180
1956 46933
4709 39612
5744 11000
2321 4334
7094 25215
7953 29745
19502 28470
2287 8921
7765 27127
3388 24361
11269 32082
3753 8336
13714 23526
17605 27414
9499 21759
5322 21853
53447 53448
10032 11947
2306 19910
19576 27719
5043 5147
852 3435
10367 26170
16013 29627
16439 39746
33589 39908
41312 41317
5144 33986
35939 36036
18678 38275
1625 19197
15327 37542
28442 30968
1182 9941
14960 36607
18965 21088
1944 5030
23166 26997
7120 9096
1094 8479
10979 22091
8554 11065
3724 10136
5084 35240
1749 1930
6314 12481
15030 32774
32662 41341
412 21612
1107 10548
8651 23117
16363 42221
1622 20665
7854 38506
19515 20783
20015 47203
25751 25814
26147 26999
23166 36726
25167 47356
750 2810
324 43993
4455 45514
13311 30367
24107 34163
31327 42058
55929 58622
15110 17446
7157 19287
422 11135
2322 23771
5136 25335
469 22244
2082 16751
9010 25279
3676 5126
33199 33882
2912 7580
207 28012
19881 56384
9593 10116
14874 24983
50085 54065
882 24561
21468 38209
22346 24763
30268 44385
6874 12112
5429 5490
7851 53382
16704 27265
5177 22347
33398 35352
12597 20544
8416 8526
23 1846
4573 4575
13274 26461
37015 46603
42804 49985
19792 19798
84 41575
108 574
1563 8939
2307 17245
2714 27954
6372 13504
5628 14180
17894 23218
26528 62638
13660 17647
13886 16593
20989 32802
25137 25273
33729 34407
7247 22000
7638 23488
52219 52221
9904 27718
9874 30957
19165 28977
7668 9046
1557 1568
2367 62629
2271 14672
6980 7063
113 131
13076 30982
870 14637
1546 11386
19714 26149
21260 29366
13991 37314
13266 23276
27223 35082
5419 31813
27314 56667
18434 34349
13990 39778
22336 52432
46098 50524
3605 19472
15213 16510
36001 61309
2981 29628
14719 14731
3872 5403
14684 22911
24860 28644
26046 40897
120 11676
9720 11835
2560 5400
3388 4886
10396 33910
28246 37028
5850 10724
2021 15030
11994 26221
2359 29214
3903 10888
1567 23666
22539 34853
23017 24938
13993 25008
1009 10422
14217 31281
4305 4535
15189 26673
31233 37213
3640 13013
9601 9790
11825 34513
34139 57916
11881 40173
16554 20072
1921 12323
9219 14905
8186 14881
16069 16299
32038 35142
1861 14738
30966 34579
5138 14877
5837 5884
27810 41762
3696 24974
585 5587
23 6418
15031 40441
4807 54688
24329 29902
113 16573
44377 57843
6153 20075
9195 41684
7903 23714
5085 12687
15570 19422
33083 35804
30781 48304
1439 7516
33325 57878
2589 7314
900 4243
14527 21133
7380 24755
13760 19977
91 118
3958 7380
22324 29155
13003 25256
23395 34400
292 8174
4250 8511
16674 16704
2845 18668
7598 13953
609 614
7689 24958
2143 2146
1107 19277
8850 27051
650 14620
20488 26340
6334 41659
8568 11881
11262 19212
26157 39766
2786 25203
11880 16322
25171 26854
28677 39184
23 1995
22797 38930
23 2412
592 8627
8411 35625
16569 27241
9841 30897
22173 39173
3585 7074
11846 13875
2275 15842
11859 11881
11206 11367
14086 14119
16081 16102
50553 55549
32726 39379
7499 29850
11464 48744
13200 23599
14855 27249
18884 36728
9623 9645
1306 1324
12023 24146
18347 21214
1580 11181
6428 10026
10946 20757
23960 24049
51180 51181
6562 13524
6100 7165
280 11150
3899 30186
785 20729
207 7347
360 3131
26099 46698
26535 41768
9848 15327
3957 9715
7976 24761
129 1944
14267 42382
8186 23098
699 22297
26258 60327
29823 32588
27954 47078
10335 17240
50285 54877
24991 36106
18730 45983
6887 8910
28921 31888
3255 20112
2332 12638
10268 27659
11272 14988
23198 32238
2326 16524
2586 3011
3221 40034
21715 21723
1819 3437
43439 48321
4449 27603
19234 19276
26623 28055
3012 12450
28928 29950
21180 45900
45902 47977
1300 6702
14266 25362
14117 27102
33054 46907
6566 31977
11286 50583
11839 11858
15739 60920
31421 51817
11684 20239
36835 50080
11037 12032
2309 8595
9660 18612
3691 19540
5749 16043
18239 38420
6740 8370
2161 8718
8207 41114
1858 1882
8701 40560
2499 14127
8617 43808
24855 46750
3681 31545
7430 50760
6472 48555
12012 29516
22367 40645
11571 37883
22539 26435
23236 26895
34851 44683
17650 48518
1161 1163
3198 3216
6589 24514
29374 30794
12079 21476
1300 12434
21452 39485
33962 45494
7221 20178
30235 30240
8305 40229
24767 26918
12678 23954
25390 35580
11728 55620
8668 19767
770 11902
21071 22048
35793 43713
15783 55538
2944 16678
18734 39244
2169 19791
614 27564
27596 39420
17699 34050
507 10222
15324 24995
13014 22279
15845 19830
5108 16562
5419 10354
6243 10641
6351 35173
13860 25086
6375 8706
7816 9092
9767 21826
6427 21591
19576 32159
731 28801
4366 17354
14284 25998
3875 14893
21359 25955
16332 23047
6642 11525
8675 10817
12273 26816
25197 25263
19179 37085
792 2681
7336 9769
29504 32914
40700 60252
5109 14085
13683 16301
21257 28895
3424 18174
3807 12454
9904 34448
11385 16720
483 13731
20036 23932
23278 34385
24599 26992
16706 33869
11493 24725
3610 13063
32685 35358
14799 19002
32056 37716
5102 22297
3576 9616
14990 36859
16672 16713
157 26905
642 17166
15499 46988
3783 3785
1337 21072
5170 11820
21543 24495
11325 25246
24706 32767
1733 12428
15840 30637
25965 39269
45 21969
13496 36782
1320 13106
13918 22494
39794 40882
1206 8828
2208 26398
18985 19576
11941 53602
14770 14772
3181 29536
6837 8750
40185 45821
22289 25736
49223 51232
9385 38049
1836 12237
4883 7728
22317 50309
26658 26967
14941 17101
23343 32423
1206 7974
17523 22061
45699 49031
7632 17240
15170 20113
30065 30066
17724 55647
1209 1995
8418 27689
265 4418
16209 27979
23428 33677
4910 5292
14637 18449
26057 27773
228 18585
1488 1497
2625 34365
8374 12030
1683 24681
16919 21733
1846 12059
13877 13891
19532 31736
6330 8190
11855 17544
22785 33171
7365 11958
26612 26725
4673 10176
33180 33868
8182 12991
3684 22302
11155 12882
20652 51631
14580 14595
37525 50523
5030 8668
29510 32065
40178 40955
4179 15886
11375 13862
20322 31884
25902 49525
8775 19382
817 10139
4675 4849
1090 16324
13123 37188
6208 25340
16723 20190
27363 47630
3908 15815
6125 31884
25162 25189
2450 6265
2555 31992
13190 13226
12991 26956
20029 46488
5507 30215
18770 49630
10319 28080
27591 33876
7267 7385
19276 19284
20028 27390
8714 28977
4426 18570
27271 34566
34786 48373
2435 19563
6428 21352
17371 21072
4075 23768
2976 4830
23164 25095
151 574
36777 40411
29113 51716
21880 41819
32307 35834
2967 8553
4901 5582
4106 34200
2784 5067
17315 30751
7059 16876
48923 52391
27694 36437
1457 6395
21915 24739
549 552
5091 8686
381 24486
30828 30933
25941 28052
5692 17387
3895 7510
17958 24831
26824 33172
9566 34251
11133 26998
108 415
8077 11196
9850 9867
11543 34612
12488 30055
27220 31933
11126 11851
4184 17504
15335 20776
1208 2346
14851 22830
17142 39422
6806 6814
9511 10580
4940 19823
17299 39794
1945 16625
1286 1341
25587 43805
11713 12241
37424 53858
12465 14527
593 14690
22332 32021
12695 13518
18435 39068
18080 29855
3586 13423
8890 17392
13160 15537
22129 25102
32910 38967
834 15249
6079 7777
2916 11133
22525 28945
600 1949
8493 26306
4390 9035
11168 21849
18915 27188
17102 27194
7347 46700
8305 26902
29155 31258
25142 34602
2349 3883
37971 53362
8805 16837
1729 38576
35477 35479
11656 16585
2011 21351
3083 25303
25430 56267
8600 8662
18590 33997
21396 27760
7540 28374
6808 51452
1600 22201
7765 9217
21980 25130
20028 24361
9457 18836
2105 10426
1206 2919
7563 35182
10768 10798
47363 47364
8615 9911
5713 15794
6312 8569
8664 10899
18915 28938
24136 25421
26544 28805
12326 19046
449 5488
5438 5449
48188 49398
7229 18006
14678 35155
8752 16667
12611 14684
3704 11490
14235 19493
36823 40140
20246 43132
24980 47023
36502 39700
22301 36820
13799 33241
14488 21988
17753 22285
12806 16025
20303 40167
27941 42647
29195 40077
964 1994
31375 40283
16037 16074
12492 16334
6434 24585
685 740
1426 2862
2083 22460
3820 9937
12976 17295
34410 43873
12654 48692
11268 23060
16699 26831
7226 18176
9027 45450
7218 7227
11935 43792
61122 63412
11550 26934
17049 34407
11509 11529
30201 52525
9951 11960
13380 35513
13691 17854
11756 29584
20068 27939
20344 34604
20801 32668
24146 34741
21936 30023
13070 30073
2930 17358
4293 37671
8418 28235
18192 19799
5994 12789
1750 1768
3663 25970
33784 33793
39060 39749
2875 26409
8566 12287
3815 8855
13737 20935
35528 38787
5785 11179
1211 11314
3593 28617
42655 45615
13286 16286
22632 24862
7072 7109
2793 10021
468 2478
18305 24895
2113 3001
1778 15522
5929 28303
10919 14285
12326 15327
1306 18524
9611 41059
11371 22614
12903 36985
23138 31914
23501 23503
5489 11821
27493 35809
126 3724
18093 20641
14474 23853
13014 18031
1613 23910
3254 24167
1444 2518
6205 11151
2468 16801
4094 19192
5221 5384
11752 42031
3639 27812
3980 25813
17746 22731
34295 45912
36632 42460
11446 31372
23130 38909
7224 26128
5451 20918
27243 29462
21129 23626
38673 50360
49339 53194
25000 33629
27061 30512
471 12236
1290 1495
9884 23187
26749 35952
8922 9272
6206 6209
25416 39149
1563 12441
19031 31895
2486 2661
10952 26089
24773 27278
32904 35763
18937 28174
11954 41052
40460 45201
2983 23729
27062 40198
12268 16567
4138 20918
21879 22168
39248 39250
4292 4956
18937 26795
32579 36992
10220 13799
8888 14138
7554 10890
4382 15356
7249 15093
15995 16007
22679 25742
25012 30022
5057 10997
27237 31730
7771 21677
24497 31032
2861 2866
23743 31768
2362 13162
5515 35960
23384 28236
3697 31248
17152 50792
7021 7445
12649 44026
8823 12243
13984 15227
16317 27313
17025 24482
17451 25617
45494 45495
706 16200
5262 46073
8688 15304
88 527
17255 28473
5224 18366
23587 25746
52014 52015
3053 12776
13209 23599
11862 30499
53534 53537
23026 27308
5977 62872
10905 36903
1994 2031
18245 39791
9911 11616
1679 13735
23 12730
21002 33121
2266 7149
18612 29073
2690 12740
12100 28541
33956 39146
1392 27179
19175 55982
26682 36270
4741 24624
10364 11019
31157 44770
9925 10381
19549 21504
2233 5197
3743 11672
126 11824
2714 53361
15280 27386
16043 16089
20203 23020
28863 40949
31320 31358
34407 36757
6200 31388
4340 11445
17118 37219
22294 30732
26701 29059
29269 37275
31990 47130
32907 35798
2466 39776
11865 26895
13613 21598
7345 48013
49031 49032
8878 26966
11757 26795
26091 27402
23 3365
12265 25390
21524 32802
7505 8608
22380 27687
19627 25399
8294 35865
22666 25749
14960 33876
1329 8228
3679 8604
31825 47589
5431 20895
40010 49223
16476 16855
4133 4135
7406 37519
22301 28547
19784 22321
13175 16102
11538 29588
3943 10926
5384 6968
11545 14288
2967 21547
1083 17618
22409 26838
4736 4754
5819 10534
25975 26996
3657 3691
33938 39657
8950 31851
12331 19704
12612 30078
9452 27016
2796 3157
17189 25834
196 4627
11713 18871
3522 35135
5104 15881
28870 33276
19142 42144
2714 54761
1909 1926
4365 19070
4336 24275
22566 27003
8397 14475
8415 14312
10849 32247
5661 12425
21285 30983
4187 23340
14161 50622
32885 49219
7108 12986
2885 9396
8182 28902
6388 7376
8567 56004
9814 10137
11009 18915
2985 3406
14669 25272
1906 8271
714 1296
5653 8022
61100 61101
9089 25230
14179 15497
2109 2114
7717 11232
6478 41475
40787 47456
27231 33982
11041 43531
9051 24950
9791 16769
16322 36199
18532 20327
16607 16615
14223 29140
10197 22051
26413 40177
12780 17987
7201 16639
11095 28062
9833 11272
3207 12941
3652 28718
3958 5424
8114 8410
11932 37942
1094 1108
10149 16569
1978 40990
11551 29142
13348 22363
30970 31198
1947 16802
9485 49185
5077 5428
1496 51144
2322 19043
5263 7223
13898 23377
6962 36141
9720 39742
3585 3652
12842 12953
15038 23825
920 7053
8922 12273
49509 52257
11184 38707
16296 32421
3711 34399
3518 42619
5797 29488
3820 7577
16685 19994
3912 26217
21092 31820
39746 40246
22379 22395
3673 3732
29995 57465
18415 34427
20178 30925
14354 27606
14067 36787
33826 47999
34933 36246
6965 11132
8642 10686
1739 10593
13494 18120
21147 31819
9017 34447
15948 22800
13954 36037
29444 40671
451 10693
6842 14639
19519 27403
22144 22459
29896 30244
1045 1594
10219 21259
21579 29995
6144 10798
13313 42221
20092 35606
23877 28909
16408 42009
55000 55001
3151 3176
10103 11876
24533 30926
16434 22262
26735 26745
22177 41773
40977 48404
4765 17867
11182 49658
32211 32620
25038 26626
469 49656
3506 21601
3639 14098
6341 6344
17271 61892
1606 2674
16569 16587
1170 1230
20471 43976
6523 13459
6125 24017
5616 21371
5415 19167
8823 19290
13795 21139
14661 20123
27338 31927
8915 25418
30425 37967
20661 43668
14444 47521
947 22566
5833 17698
12260 38011
14894 18406
85 8969
500 1386
2347 4225
5096 7304
27019 28911
3678 34834
6968 11914
10822 23694
25563 27681
7691 21694
6718 12180
11388 34364
8813 22938
895 5996
13186 15831
3987 17314
7394 17558
12935 21093
26321 44492
3943 6155
1918 3960
18230 21237
15702 49076
9786 17850
14684 32400
1298 1562
1509 3150
16752 26798
5302 13953
2416 3021
6822 23696
8992 24706
9657 9660
12649 20289
3029 11168
3087 6314
10479 27329
20800 31786
24192 26474
34989 44830
3599 11493
712 2692
8856 20936
14538 38468
31 55726
2133 2306
1081 4473
3735 32617
25831 32772
17020 26548
102 439
42351 51560
25760 31071
1794 3503
4703 12148
7241 32537
24724 33008
7128 27262
8669 34194
7771 9205
36314 36777
1942 20872
18243 22621
18909 46383
1997 34026
9959 56823
8096 15726
45905 60192
2038 12688
22539 26429
5408 7302
1625 5344
13622 38546
29665 50931
1068 9520
2498 14639
24763 41864
7640 38720
16687 26831
7824 27947
11502 12272
12253 13310
3986 19205
42287 42293
804 4379
17875 40738
3952 22298
12903 14367
230 2171
6951 11531
18973 28613
2841 3754
2970 5653
12603 20244
22304 25268
14661 14695
26641 39491
25767 36607
11072 22527
11371 12754
30491 43970
3020 41046
3629 18037
7878 27205
18897 19087
16111 35988
16025 28824
43432 46400
56042 58745
2208 19505
12607 39724
1146 1168
3078 13617
6293 18157
17075 25022
18140 18661
2816 10560
9814 18647
25191 47995
36822 40009
47858 53756
45263 47955
9897 16088
3334 5594
2748 22169
10379 25619
4830 7757
5302 26910
6261 6744
11 1095
8990 18412
34678 36757
44210 53965
6439 28044
8100 23698
14884 14917
1521 48555
7827 7844
17560 26234
1433 3436
44090 44311
34610 42301
2124 2475
11842 19650
8695 15282
9694 9702
2742 12963
6724 15613
16129 39906
2336 6240
3440 15621
280 25074
812 814
825 13188
11064 39389
7092 29378
18066 18328
7215 10453
5167 8448
2744 16173
13184 33994
11566 20309
33264 33269
33876 39471
1330 1342
17255 24701
13403 14528
13990 33447
30916 42889
27371 32063
5088 8914
12285 21461
478 5451
14290 36829
13174 16039
3663 14098
133 18646
22177 60994
24755 27048
1733 21936
22592 39124
26396 26397
9128 34454
3596 7111
1033 27210
6865 33144
34422 34760
5639 13610
12355 23910
3503 27547
9099 47626
27061 36985
32365 34615
14327 28348
1435 20719
9101 9113
24843 38979
6252 17459
11065 40058
28897 63379
2940 17453
897 6366
11630 11880
15655 15656
30264 49417
20662 38617
594 19478
11560 29464
4627 42067
17494 17496
22373 31754
23490 38418
36065 46519
37709 40077
38983 40173
5187 19764
16034 25419
2868 2891
608 6444
16673 17234
25775 31232
16919 26510
33713 43861
594 2323
7824 14165
6445 13076
2038 19402
10691 34574
20012 28053
5188 8841
25239 38832
35825 35832
24161 39430
25939 28876
20367 51891
42179 42180
6634 20188
2939 18006
8363 18131
9372 18085
11518 32609
3022 13616
2646 3089
3463 3507
26238 49564
27542 36402
10837 22762
2476 6704
1219 28421
23528 23534
30556 35422
3986 7586
22252 26631
16316 32316
22085 25720
41499 54886
21674 25987
19121 45071
11820 27215
21263 27981
27442 28470
39114 45861
2319 2784
390 16640
33297 44191
20057 39917
27471 31275
20401 24652
1495 5953
19537 24570
34688 39747
12021 15149
26279 26985
13193 37626
18893 24151
11151 20183
23910 43517
4134 4906
114 593
8423 13593
12953 14042
8855 18275
19602 25530
807 5765
31483 57823
1548 10076
12999 26952
13496 19498
386 11706
25268 26937
12241 19241
3671 22321
8622 17305
5797 8071
11534 29049
25476 27600
11523 37864
8706 14253
8443 13233
11161 11168
12239 13703
19115 29173
4480 8195
3388 8646
8744 23546
3666 14112
11196 33247
34153 35387
33125 40485
62036 62037
24801 25485
6155 27324
3511 27598
6264 25827
10098 10109
14204 25327
16139 43694
6812 20672
318 14963
21322 28814
27562 43808
51891 59469
4094 42471
11235 21563
1096 1113
817 3624
9115 11137
26480 27210
17397 19680
52076 52078
29786 34109
6164 37395
10937 26434
29076 56401
593 8433
6134 7637
3708 11794
8381 23815
8861 9063
5722 42999
27323 40172
18697 19351
7959 35939
8342 9764
5744 20416
11942 17346
909 18525
22262 39748
14988 20336
33007 43016
7381 19793
36721 41174
4009 14266
55 20918
7743 12975
45506 45633
39970 47232
8850 24573
3017 12465
2009 16789
7634 17246
1917 28466
9864 32685
14667 29547
8950 27574
1136 4169
7346 7384
9904 25284
8190 14178
11069 18612
25918 26159
2167 3034
4291 10525
14604 25451
16322 19192
25451 47566
40373 41291
14742 26115
7748 40701
1907 3922
2589 7687
7065 11262
14483 23752
32691 34664
3880 3926
2261 13442
14348 27320
8752 8769
8701 28545
9366 20553
14895 35197
1928 12989
7341 7378
730 19633
2982 27597
5064 15303
3543 5947
8069 12768
13424 28820
6813 22778
15095 27334
20247 27558
20607 27171
10924 37211
33729 42234
4730 6269
24965 43468
26064 48712
10058 10764
16434 18244
2587 17005
27131 30320
17935 34173
3814 12333
4565 7889
5202 16565
2437 30654
19776 30575
6282 17551
6540 40197
6951 20415
5013 21195
7586 15298
17297 22288
24511 25013
16061 30459
27852 34408
22285 24674
47822 53776
1502 1609
17244 26199
11191 30242
2602 5042
7118 7270
15051 15095
17012 32294
16751 30500
1407 1780
416 606
994 51909
11803 35272
1522 18356
13517 27562
19775 33493
18290 37463
11535 17243
21423 28300
27436 40969
38217 38222
14254 28275
11023 20227
3145 12867
7240 50176
7550 7895
8101 15736
6154 32434
8034 25303
11129 20058
84 7943
26345 60784
20450 23203
26967 32643
2785 12124
7121 17975
4287 4308
6354 44735
3947 15826
6740 20399
11270 20027
16619 28021
25047 29708
9643 25680
15488 15489
18697 27419
6862 42655
17104 22505
20302 25907
11498 12460
13178 34571
16569 49678
29126 57487
13296 26375
9836 22402
30173 37468
22286 31856
1656 9031
1942 26215
5974 10216
6013 15140
29047 33229
5126 23087
17187 36802
8734 10880
3725 31736
11932 33694
21811 32977
6577 26558
22947 27019
10347 62326
7959 36084
36454 54713
12345 25806
3251 6819
28203 43503
2156 2812
654 18199
9302 20863
12011 25939
14371 39441
266 12447
1217 11810
4983 34468
1214 28346
30631 38557
15792 18089
5873 36989
923 11283
4240 4247
7912 12746
14088 19498
4767 17270
20027 26929
800 24031
4355 5821
8104 31300
24735 26433
6375 24323
1261 5367
8423 14880
5109 5435
27934 27939
18637 20132
5911 6281
16719 19142
16510 25290
18481 18573
16379 16380
20305 22993
12316 13363
12773 14344
6222 34731
19768 34611
49968 59760
36733 39517
15004 35024
7549 7550
10970 13366
28223 28816
10917 15981
11036 17416
22122 22127
554 37396
11064 36567
19538 26089
4035 18821
1939 7336
3910 10354
4981 19382
2258 13531
2868 44097
5154 16171
32593 42420
7776 38096
28110 44494
1813 3409
28815 33907
40785 45360
29270 31518
26853 26879
38165 49057
10567 18669
11797 31682
7495 46961
8122 20819
8568 26367
21452 24949
3598 15356
20192 21787
11645 11752
7030 56655
1565 5047
3988 11142
1915 2562
10929 28443
4042 27299
17449 24312
16571 16790
11000 11145
4592 5926
4739 7183
11069 19633
5397 14272
358 17259
7034 18144
7531 34018
7745 30093
35367 62340
17831 19027
316 24756
16073 43972
4152 10124
27313 32727
2101 50183
10221 20010
17638 55162
13893 15107
31988 59472
10810 35607
21207 21916
5218 12640
7827 15692
36749 37226
26562 26566
33613 33624
779 15336
3038 12841
3688 20587
9421 54020
2341 3629
22873 38617
17592 19620
32118 50254
11083 24666
10651 21969
3591 10832
12927 14008
25744 30457
214 7201
10817 10900
3413 14067
21414 24649
11603 47868
3736 20348
5170 30020
1373 12694
9238 36457
5574 21730
20218 43377
21468 34459
48164 49247
25273 33078
1149 1705
11877 11889
12212 29492
29204 42914
13318 61731
11270 24436
26434 35404
10322 42729
6199 7468
21511 25046
15 1904
5281 6849
2875 24151
9835 10346
6157 34519
5573 8586
44107 46026
4693 4706
1304 13615
2679 8084
1722 2853
12473 13697
41567 53182
19910 55982
1266 26413
10929 13224
2982 25416
3680 36890
18509 50948
8800 20455
2944 30860
1293 8326
3588 25274
25892 27610
8333 42824
25745 27127
17979 43336
398 841
8948 24667
4149 7737
26612 28791
1597 10493
3186 8761
30968 53106
1380 2766
9272 37978
27484 32360
22896 34422
4124 13422
16754 39900
872 8348
24669 37976
17022 20100
2872 20235
24949 27308
33163 33362
35890 40341
5153 15426
3712 36507
10955 32426
9596 9609
8706 24544
1453 2940
41887 45538
3692 20336
9865 11538
4591 5939
14464 18270
27012 37921
10937 11273
43643 56566
2428 2847
3663 19117
16701 37608
7108 17832
3196 8285
7481 18982
19067 39750
3688 36724
14017 28649
14422 15677
25799 37878
34682 43865
8089 22045
2332 40095
28664 33874
19197 27208
30876 54344
4527 4531
5459 31038
404 12272
22594 48071
27186 33037
387 963
6886 30248
14629 40997
3184 20183
1521 7394
10886 24980
6897 11384
15000 19203
7108 26937
35120 35451
6122 12609
19704 27851
22541 63616
14396 38366
4374 13494
5772 10124
14259 25775
6019 14153
6272 22288
18143 42061
28196 38841
6300 6957
14160 26328
10936 14666
6375 62441
